token_id,freq,primary_lang,tier,concentration,mse,rel_err,row_norm
80039,6,rus_Cyrl,high,1.0,4.4954e-06,0.0953683,1.00611
129250,6,rus_Cyrl,high,1.0,4.34124e-06,0.0924435,1.01999
110332,6,rus_Cyrl,high,1.0,4.64461e-06,0.0924593,1.05485
52989,6,rus_Cyrl,high,1.0,5.26531e-06,0.0975812,1.06417
18315,6,rus_Cyrl,high,1.0,7.44702e-06,0.0950307,1.29955
48278,6,rus_Cyrl,high,1.0,6.83153e-06,0.0919771,1.28601
70133,6,rus_Cyrl,high,1.0,5.95438e-06,0.0982594,1.12385
59606,6,rus_Cyrl,high,1.0,4.88007e-06,0.0921787,1.08454
222990,6,rus_Cyrl,high,1.0,4.5481e-06,0.0959987,1.00534
86484,6,rus_Cyrl,high,1.0,5.28528e-06,0.0923877,1.12612
38508,6,rus_Cyrl,high,1.0,5.5523e-06,0.0907305,1.1753
28471,6,rus_Cyrl,high,1.0,6.9031e-06,0.0912287,1.30333
67411,6,rus_Cyrl,high,1.0,5.99775e-06,0.090889,1.2194
162481,6,rus_Cyrl,high,1.0,4.92037e-06,0.0906791,1.10702
86185,6,rus_Cyrl,high,1.0,3.26607e-06,0.0933876,0.875767
146779,6,rus_Cyrl,high,1.0,5.30724e-06,0.100139,1.04111
52283,6,rus_Cyrl,high,1.0,4.18884e-06,0.0920974,1.00569
27867,6,rus_Cyrl,high,1.0,6.61896e-06,0.0891824,1.30551
29640,6,rus_Cyrl,high,1.0,6.72785e-06,0.0873349,1.34405
144144,6,rus_Cyrl,high,1.0,4.63614e-06,0.0881345,1.1056
73883,6,rus_Cyrl,high,1.0,6.35384e-06,0.0927306,1.23016
54572,6,rus_Cyrl,high,1.0,8.24057e-06,0.0916067,1.41813
128961,6,rus_Cyrl,high,1.0,3.70857e-06,0.0913663,0.953854
3860,6,rus_Cyrl,high,1.0,7.8778e-06,0.0927232,1.36987
79987,6,rus_Cyrl,high,1.0,6.32634e-06,0.0899544,1.26537
31010,6,rus_Cyrl,high,1.0,7.59916e-06,0.0962829,1.29568
19127,6,rus_Cyrl,high,1.0,8.98305e-06,0.0927029,1.46313
136256,6,rus_Cyrl,high,1.0,4.82462e-06,0.0946689,1.05
70245,6,rus_Cyrl,high,1.0,6.6202e-06,0.088086,1.32188
223160,6,rus_Cyrl,high,1.0,4.42236e-06,0.092796,1.02556
69545,6,rus_Cyrl,high,1.0,3.2292e-06,0.0940574,0.864608
22574,6,rus_Cyrl,high,1.0,4.63932e-06,0.0908815,1.07255
109523,6,rus_Cyrl,high,1.0,8.61719e-06,0.0895863,1.48288
11537,6,rus_Cyrl,high,1.0,7.97631e-06,0.0918095,1.39213
31834,6,rus_Cyrl,high,1.0,7.02484e-06,0.0948042,1.26519
43723,6,rus_Cyrl,high,1.0,3.96502e-06,0.0927355,0.97172
233834,6,rus_Cyrl,high,1.0,4.60689e-06,0.0933661,1.04035
9226,6,rus_Cyrl,high,1.0,9.68359e-06,0.0932348,1.51045
202845,6,rus_Cyrl,high,1.0,5.19792e-06,0.0927888,1.11195
20859,6,rus_Cyrl,high,1.0,8.58381e-06,0.0904745,1.46548
117832,6,rus_Cyrl,high,1.0,3.45581e-06,0.0898749,0.936055
51020,6,rus_Cyrl,high,1.0,5.99119e-06,0.0923621,1.1993
12301,6,rus_Cyrl,high,1.0,8.64605e-06,0.0929521,1.43158
180789,6,rus_Cyrl,high,1.0,4.73358e-06,0.0922036,1.06785
47667,6,rus_Cyrl,high,1.0,6.3041e-06,0.090934,1.24954
73152,6,rus_Cyrl,high,1.0,4.29953e-06,0.092429,1.01524
16144,6,rus_Cyrl,high,1.0,4.48226e-06,0.0898941,1.06582
33010,6,rus_Cyrl,high,1.0,7.20511e-06,0.0892858,1.36051
12856,6,rus_Cyrl,high,1.0,4.07428e-06,0.0908039,1.00597
36914,6,rus_Cyrl,high,1.0,3.02744e-06,0.0940792,0.836969
6355,6,rus_Cyrl,high,1.0,7.85157e-06,0.0918807,1.38013
100583,6,rus_Cyrl,high,1.0,6.68997e-06,0.0906566,1.29115
10161,6,rus_Cyrl,high,1.0,1.0248e-05,0.0922275,1.57081
170367,6,rus_Cyrl,high,1.0,4.4229e-06,0.0913194,1.04221
30200,6,rus_Cyrl,high,1.0,5.60837e-06,0.093523,1.14595
161414,6,rus_Cyrl,high,1.0,4.79339e-06,0.0907818,1.09141
74079,6,rus_Cyrl,high,1.0,7.55312e-06,0.0910381,1.36617
8612,6,rus_Cyrl,high,1.0,9.16827e-06,0.0941028,1.45615
11835,6,rus_Cyrl,high,1.0,5.443e-06,0.0890388,1.18578
38371,6,rus_Cyrl,high,1.0,7.27164e-06,0.0888117,1.37408
20831,6,rus_Cyrl,high,1.0,7.12255e-06,0.0899749,1.34234
183601,6,rus_Cyrl,high,1.0,3.06833e-06,0.091054,0.870597
75877,6,rus_Cyrl,high,1.0,6.26779e-06,0.088389,1.28181
13286,6,rus_Cyrl,high,1.0,9.0841e-06,0.0902655,1.51107
248296,6,rus_Cyrl,high,1.0,3.71137e-06,0.0906504,0.961751
110431,6,rus_Cyrl,high,1.0,6.27182e-06,0.0929534,1.21926
94791,6,rus_Cyrl,high,1.0,6.30635e-06,0.0918051,1.23791
85395,6,rus_Cyrl,high,1.0,8.0553e-06,0.0916748,1.40106
42911,6,rus_Cyrl,high,1.0,7.47701e-06,0.0886782,1.39544
14780,6,rus_Cyrl,high,1.0,9.01836e-06,0.0902463,1.50591
107490,6,rus_Cyrl,high,1.0,4.28798e-06,0.0934558,1.00273
47405,6,rus_Cyrl,high,1.0,7.00357e-06,0.090446,1.32415
61560,6,rus_Cyrl,high,1.0,6.90333e-06,0.0900887,1.31985
42033,6,rus_Cyrl,high,1.0,4.84498e-06,0.0952274,1.04604
109440,6,rus_Cyrl,high,1.0,7.52738e-06,0.0904126,1.37328
17492,6,rus_Cyrl,high,1.0,6.18319e-06,0.0879883,1.27893
183529,6,rus_Cyrl,high,1.0,5.18916e-06,0.0928232,1.1106
75760,6,rus_Cyrl,high,1.0,5.60928e-06,0.091955,1.16558
18762,6,rus_Cyrl,high,1.0,7.53569e-06,0.0942608,1.31794
64589,6,rus_Cyrl,high,1.0,6.58221e-06,0.0912197,1.27281
20433,6,rus_Cyrl,high,1.0,8.66759e-06,0.0910812,1.4628
101338,6,rus_Cyrl,high,1.0,7.03627e-06,0.0901711,1.33128
126927,6,rus_Cyrl,high,1.0,6.47837e-06,0.0915672,1.25793
138155,6,rus_Cyrl,high,1.0,4.4829e-06,0.0906119,1.05745
167376,6,rus_Cyrl,high,1.0,4.46712e-06,0.0898427,1.06462
146885,6,rus_Cyrl,high,1.0,5.39731e-06,0.0897492,1.17145
35287,6,rus_Cyrl,high,1.0,6.35836e-06,0.0915225,1.24684
122153,6,rus_Cyrl,high,1.0,5.26224e-06,0.0881636,1.1775
98509,6,rus_Cyrl,high,1.0,4.25581e-06,0.0897238,1.04052
17478,6,rus_Cyrl,high,1.0,8.18142e-06,0.0877735,1.47474
55305,6,rus_Cyrl,high,1.0,6.07049e-06,0.0924689,1.20582
62199,6,rus_Cyrl,high,1.0,5.91513e-06,0.0954457,1.15316
121701,6,rus_Cyrl,high,1.0,6.02781e-06,0.0908837,1.22253
71793,6,rus_Cyrl,high,1.0,7.34409e-06,0.0933533,1.31372
70946,6,rus_Cyrl,high,1.0,6.30328e-06,0.0904647,1.25594
32579,6,rus_Cyrl,high,1.0,4.76155e-06,0.0917201,1.07665
37882,6,rus_Cyrl,high,1.0,7.09294e-06,0.0932192,1.29292
64754,6,rus_Cyrl,high,1.0,4.56576e-06,0.089964,1.07486
27193,6,rus_Cyrl,high,1.0,7.1099e-06,0.0893558,1.35043
87601,6,rus_Cyrl,high,1.0,6.08068e-06,0.0890807,1.25273
201749,6,rus_Cyrl,high,1.0,4.25805e-06,0.091966,1.01541
23335,6,rus_Cyrl,high,1.0,6.96945e-06,0.0899196,1.32865
42380,6,rus_Cyrl,high,1.0,7.45209e-06,0.0903772,1.36693
240346,6,rus_Cyrl,high,1.0,3.9958e-06,0.0904158,1.00051
97288,6,rus_Cyrl,high,1.0,6.57181e-06,0.0895923,1.2949
83410,6,rus_Cyrl,high,1.0,3.92255e-06,0.0939194,0.954319
70499,6,rus_Cyrl,high,1.0,6.15401e-06,0.0903773,1.24218
129128,6,rus_Cyrl,high,1.0,3.84663e-06,0.0953633,0.93073
165859,6,rus_Cyrl,high,1.0,5.41533e-06,0.0921806,1.14245
56053,6,rus_Cyrl,high,1.0,4.98429e-06,0.0896514,1.12696
122993,6,rus_Cyrl,high,1.0,4.641e-06,0.0910895,1.07029
115992,6,rus_Cyrl,high,1.0,6.92768e-06,0.092347,1.28984
98655,6,rus_Cyrl,high,1.0,5.52805e-06,0.0936327,1.13638
35852,6,rus_Cyrl,high,1.0,8.94231e-06,0.0917434,1.47508
48189,6,rus_Cyrl,high,1.0,9.49649e-06,0.0952076,1.46479
73705,6,rus_Cyrl,high,1.0,7.82667e-06,0.0929467,1.36213
82806,6,rus_Cyrl,high,1.0,6.39224e-06,0.0900254,1.27094
85560,6,rus_Cyrl,high,1.0,4.16594e-06,0.0939472,0.983189
34588,6,rus_Cyrl,high,1.0,7.09398e-06,0.0926909,1.30039
23898,6,rus_Cyrl,high,1.0,5.63272e-06,0.0913967,1.17515
99217,6,rus_Cyrl,high,1.0,3.64485e-06,0.0920479,0.938623
15047,6,rus_Cyrl,high,1.0,8.02733e-06,0.0878681,1.45921
67670,6,rus_Cyrl,high,1.0,5.95588e-06,0.0902392,1.22389
53166,6,rus_Cyrl,high,1.0,6.44434e-06,0.0964631,1.19095
168538,6,rus_Cyrl,high,1.0,4.01251e-06,0.0911927,0.994061
156082,6,rus_Cyrl,high,1.0,4.06607e-06,0.0912044,1.00055
83544,6,rus_Cyrl,high,1.0,5.01369e-06,0.0918894,1.10275
180633,6,rus_Cyrl,high,1.0,5.46199e-06,0.0898766,1.17678
81885,6,rus_Cyrl,high,1.0,6.97245e-06,0.0905464,1.31974
31145,6,rus_Cyrl,high,1.0,7.42036e-06,0.089459,1.37801
99126,6,rus_Cyrl,high,1.0,4.92224e-06,0.0932113,1.07715
150523,6,rus_Cyrl,high,1.0,7.312e-06,0.0919508,1.33085
189541,6,rus_Cyrl,high,1.0,3.71837e-06,0.0880005,0.991645
55097,6,rus_Cyrl,high,1.0,5.67176e-06,0.0990069,1.08858
56811,6,rus_Cyrl,high,1.0,3.82231e-06,0.0903789,0.978952
25118,6,rus_Cyrl,high,1.0,9.8098e-06,0.092287,1.53587
13288,6,rus_Cyrl,high,1.0,6.68124e-06,0.0903099,1.29526
61575,6,rus_Cyrl,high,1.0,7.12911e-06,0.0934203,1.29343
87635,6,rus_Cyrl,high,1.0,8.87289e-06,0.0931894,1.44654
11783,6,rus_Cyrl,high,1.0,8.46583e-06,0.0915301,1.43859
4047,6,rus_Cyrl,high,1.0,9.42913e-06,0.0923312,1.50505
162955,6,rus_Cyrl,high,1.0,8.21423e-06,0.0884593,1.46624
48026,6,rus_Cyrl,high,1.0,6.38923e-06,0.0911269,1.25529
209550,6,rus_Cyrl,high,1.0,5.28916e-06,0.0920328,1.13088
196060,6,rus_Cyrl,high,1.0,4.59458e-06,0.0920968,1.05328
28049,6,rus_Cyrl,high,1.0,4.90206e-06,0.0895705,1.11864
68028,6,rus_Cyrl,high,1.0,4.68645e-06,0.0965391,1.01481
8654,6,rus_Cyrl,high,1.0,7.2498e-06,0.090049,1.35316
146454,6,rus_Cyrl,high,1.0,4.48273e-06,0.0908269,1.05493
8553,6,rus_Cyrl,high,1.0,8.2249e-06,0.0891418,1.45596
26039,6,rus_Cyrl,high,1.0,7.38786e-06,0.0929313,1.32362
129453,6,rus_Cyrl,high,1.0,4.92566e-06,0.0931028,1.07878
41252,6,rus_Cyrl,high,1.0,8.38369e-06,0.0944587,1.38721
72187,6,rus_Cyrl,high,1.0,7.87377e-06,0.0877592,1.44698
95495,6,rus_Cyrl,high,1.0,3.90037e-06,0.0924708,0.966525
220514,6,rus_Cyrl,high,1.0,4.30142e-06,0.0899869,1.04302
101069,6,rus_Cyrl,high,1.0,4.56719e-06,0.0891278,1.08512
28278,6,rus_Cyrl,high,1.0,7.42427e-06,0.0915671,1.34664
39801,6,rus_Cyrl,high,1.0,5.24967e-06,0.0938725,1.10457
100643,6,rus_Cyrl,high,1.0,7.62724e-06,0.0895425,1.39579
131384,6,rus_Cyrl,high,1.0,3.45743e-06,0.0984857,0.854414
88479,6,rus_Cyrl,high,1.0,4.65452e-06,0.0913245,1.06909
14069,6,rus_Cyrl,high,1.0,9.13423e-06,0.0940279,1.4546
76165,6,rus_Cyrl,high,1.0,7.30768e-06,0.0900096,1.35914
150287,6,rus_Cyrl,high,1.0,5.75178e-06,0.0890049,1.21942
60857,6,rus_Cyrl,high,1.0,4.39775e-06,0.0893352,1.06233
36927,6,rus_Cyrl,high,1.0,4.82207e-06,0.0901807,1.10197
59328,6,rus_Cyrl,high,1.0,6.00921e-06,0.093457,1.18703
199014,6,rus_Cyrl,high,1.0,3.7646e-06,0.093068,0.943461
60215,6,rus_Cyrl,high,1.0,6.28868e-06,0.0884722,1.28274
74371,6,rus_Cyrl,high,1.0,6.22271e-06,0.0926197,1.21885
32962,6,rus_Cyrl,high,1.0,6.69656e-06,0.0923189,1.26853
48436,6,rus_Cyrl,high,1.0,6.3295e-06,0.0948172,1.20078
72663,6,rus_Cyrl,high,1.0,5.80398e-06,0.0961316,1.13413
65993,6,rus_Cyrl,high,1.0,5.71582e-06,0.0890694,1.21472
18864,6,rus_Cyrl,high,1.0,8.35622e-06,0.0936844,1.39638
11954,6,rus_Cyrl,high,1.0,8.89474e-06,0.0935569,1.44263
43992,6,rus_Cyrl,high,1.0,7.41671e-06,0.0926502,1.33022
58953,6,rus_Cyrl,high,1.0,8.32811e-06,0.092977,1.40463
77650,6,rus_Cyrl,high,1.0,7.9845e-06,0.0924271,1.38353
215243,6,rus_Cyrl,high,1.0,4.14312e-06,0.0939358,0.980613
18337,6,rus_Cyrl,high,1.0,9.53997e-06,0.0922207,1.51569
41795,6,rus_Cyrl,high,1.0,7.80764e-06,0.0918427,1.37683
56447,6,rus_Cyrl,high,1.0,3.24636e-06,0.0930751,0.876052
62694,6,rus_Cyrl,high,1.0,7.46566e-06,0.0914347,1.35235
85404,6,rus_Cyrl,high,1.0,4.67613e-06,0.0916183,1.06813
99102,6,rus_Cyrl,high,1.0,5.04946e-06,0.0910083,1.11739
57698,6,rus_Cyrl,high,1.0,5.76366e-06,0.0900814,1.20609
23252,6,rus_Cyrl,high,1.0,7.52285e-06,0.0950179,1.30632
238995,6,rus_Cyrl,high,1.0,4.25359e-06,0.0932592,1.00081
30699,6,rus_Cyrl,high,1.0,5.26847e-06,0.0890382,1.16662
93649,6,rus_Cyrl,high,1.0,6.7575e-06,0.0917383,1.28235
8552,6,rus_Cyrl,high,1.0,1.00546e-05,0.0949117,1.51191
50321,6,rus_Cyrl,high,1.0,5.19848e-06,0.0918433,1.12345
212957,6,rus_Cyrl,high,1.0,4.86664e-06,0.0891962,1.11927
67194,6,rus_Cyrl,high,1.0,5.0838e-06,0.0921899,1.10682
58003,6,rus_Cyrl,high,1.0,8.29723e-06,0.0903684,1.4425
71933,6,rus_Cyrl,high,1.0,5.46195e-06,0.0918108,1.15198
210591,6,rus_Cyrl,high,1.0,3.59919e-06,0.0941252,0.91214
54906,6,rus_Cyrl,high,1.0,4.11982e-06,0.088693,1.03566
103192,6,rus_Cyrl,high,1.0,4.46099e-06,0.0908795,1.05176
22448,6,rus_Cyrl,high,1.0,8.3284e-06,0.0933023,1.39976
202496,6,rus_Cyrl,high,1.0,4.3445e-06,0.0939344,1.00418
93634,6,rus_Cyrl,high,1.0,4.50703e-06,0.0951613,1.0096
64721,6,rus_Cyrl,high,1.0,4.84163e-06,0.0897902,1.109
208887,6,rus_Cyrl,high,1.0,7.37184e-06,0.0901906,1.36236
73744,6,rus_Cyrl,high,1.0,4.75009e-06,0.0910852,1.08285
129068,6,rus_Cyrl,high,1.0,4.63569e-06,0.0928059,1.0499
71066,6,rus_Cyrl,high,1.0,5.57267e-06,0.0909117,1.1751
112650,6,rus_Cyrl,high,1.0,4.07501e-06,0.0906719,1.00753
127921,6,rus_Cyrl,high,1.0,4.45853e-06,0.0966941,0.988237
72014,6,rus_Cyrl,high,1.0,6.5305e-06,0.0897837,1.28807
20365,6,rus_Cyrl,high,1.0,9.97217e-06,0.0924735,1.54541
179146,6,rus_Cyrl,high,1.0,3.7154e-06,0.0931587,0.936363
21229,6,cmn_Hant,high,1.0,7.31438e-06,0.090978,1.34529
251181,6,cmn_Hant,high,1.0,6.09485e-06,0.0940227,1.18827
63578,6,cmn_Hant,high,1.0,5.68481e-06,0.0914245,1.18021
9107,6,cmn_Hant,high,1.0,6.71167e-06,0.092419,1.26858
78001,6,cmn_Hant,high,1.0,7.1525e-06,0.0927365,1.3051
91474,6,cmn_Hant,high,1.0,4.40564e-06,0.0921334,1.03098
134960,6,cmn_Hant,high,1.0,4.18753e-06,0.0920192,1.00639
94423,6,cmn_Hant,high,1.0,5.49526e-06,0.0920638,1.15231
1385,6,cmn_Hant,high,1.0,6.45561e-06,0.0916889,1.25406
8499,6,cmn_Hant,high,1.0,8.58042e-06,0.0944523,1.40348
179,6,cmn_Hant,high,1.0,8.18226e-06,0.0927358,1.3959
163270,6,cmn_Hant,high,1.0,5.38094e-06,0.0916275,1.14569
15370,6,cmn_Hant,high,1.0,8.35192e-06,0.0915489,1.42858
46621,6,cmn_Hant,high,1.0,7.27261e-06,0.0933181,1.30781
48043,6,cmn_Hant,high,1.0,9.33596e-06,0.0913284,1.51404
6992,6,cmn_Hant,high,1.0,9.43038e-06,0.0936073,1.48463
29693,6,cmn_Hant,high,1.0,8.48399e-06,0.0932859,1.41302
4420,6,cmn_Hant,high,1.0,9.66347e-06,0.0908853,1.54788
7685,6,cmn_Hant,high,1.0,9.02099e-06,0.0898461,1.51284
7115,6,cmn_Hant,high,1.0,7.79255e-06,0.0924053,1.36712
14710,6,cmn_Hant,high,1.0,9.39867e-06,0.0933269,1.48659
25988,6,cmn_Hant,high,1.0,6.32428e-06,0.0939249,1.21168
168399,6,cmn_Hant,high,1.0,3.92128e-06,0.0919661,0.974432
97652,6,cmn_Hant,high,1.0,6.56816e-06,0.0920956,1.25936
6021,6,cmn_Hant,high,1.0,8.11186e-06,0.0915734,1.40752
64569,6,cmn_Hant,high,1.0,6.50068e-06,0.088913,1.29771
12079,6,cmn_Hant,high,1.0,8.51712e-06,0.0909922,1.45147
45549,6,cmn_Hant,high,1.0,4.80031e-06,0.09113,1.08802
16137,6,cmn_Hant,high,1.0,6.83083e-06,0.0929608,1.27234
141012,6,cmn_Hant,high,1.0,5.90623e-06,0.0919048,1.19669
70321,6,cmn_Hant,high,1.0,6.73903e-06,0.0891884,1.31721
38410,6,cmn_Hant,high,1.0,8.33195e-06,0.0936424,1.39497
142874,6,cmn_Hant,high,1.0,7.13263e-06,0.0939836,1.28599
2704,6,cmn_Hant,high,1.0,7.00065e-06,0.0939435,1.27458
115558,6,cmn_Hant,high,1.0,4.08359e-06,0.0940016,0.972862
7038,6,cmn_Hant,high,1.0,1.01182e-05,0.0919334,1.56583
17568,6,cmn_Hant,high,1.0,9.13661e-06,0.0941463,1.45296
116612,6,cmn_Hant,high,1.0,5.82147e-06,0.0957981,1.13979
83563,6,cmn_Hant,high,1.0,5.71138e-06,0.0900424,1.20113
44156,6,cmn_Hant,high,1.0,5.49851e-06,0.092927,1.14195
7980,6,cmn_Hant,high,1.0,8.10061e-06,0.0892689,1.44286
10152,6,cmn_Hant,high,1.0,9.19321e-06,0.0939965,1.45978
44790,6,cmn_Hant,high,1.0,6.95058e-06,0.0911553,1.30886
110649,6,cmn_Hant,high,1.0,6.7133e-06,0.0879437,1.3333
177613,6,cmn_Hant,high,1.0,4.69177e-06,0.0946794,1.03533
193903,6,cmn_Hant,high,1.0,5.25383e-06,0.0914318,1.1345
70483,6,cmn_Hant,high,1.0,6.416e-06,0.0911603,1.25745
176338,6,cmn_Hant,high,1.0,4.82206e-06,0.0927541,1.07139
35320,6,cmn_Hant,high,1.0,5.2773e-06,0.0930992,1.11667
31234,6,cmn_Hant,high,1.0,6.90995e-06,0.0931508,1.27707
16265,6,cmn_Hant,high,1.0,7.0319e-06,0.090334,1.32846
6932,6,cmn_Hant,high,1.0,8.177e-06,0.0880125,1.47034
116013,6,cmn_Hant,high,1.0,5.32972e-06,0.0906632,1.15235
2388,6,cmn_Hant,high,1.0,8.91535e-06,0.0921135,1.46693
3754,6,cmn_Hant,high,1.0,9.83697e-06,0.0933257,1.52088
7715,6,cmn_Hant,high,1.0,8.20394e-06,0.0901776,1.4374
15509,6,cmn_Hant,high,1.0,7.26361e-06,0.0929951,1.31154
86870,6,cmn_Hant,high,1.0,7.15617e-06,0.091863,1.31785
7650,6,cmn_Hant,high,1.0,9.72298e-06,0.0894531,1.5775
19260,6,cmn_Hant,high,1.0,6.07489e-06,0.0911144,1.22419
35321,6,cmn_Hant,high,1.0,6.29831e-06,0.0892344,1.27275
9560,6,cmn_Hant,high,1.0,7.58668e-06,0.0916711,1.35975
59902,6,cmn_Hant,high,1.0,9.04796e-06,0.0938805,1.44999
40866,6,cmn_Hant,high,1.0,7.19869e-06,0.0903215,1.34431
164312,6,cmn_Hant,high,1.0,5.51767e-06,0.0885614,1.20032
116233,6,cmn_Hant,high,1.0,5.41958e-06,0.0918415,1.14712
224626,6,cmn_Hant,high,1.0,4.34393e-06,0.0904614,1.04266
38998,6,cmn_Hant,high,1.0,6.28774e-06,0.0910332,1.24656
53967,6,cmn_Hant,high,1.0,6.09274e-06,0.0908931,1.22897
12958,6,cmn_Hant,high,1.0,7.53849e-06,0.0943391,1.31709
15012,6,cmn_Hant,high,1.0,1.0396e-05,0.090724,1.60833
210642,6,cmn_Hant,high,1.0,6.25842e-06,0.0958778,1.18081
3967,6,cmn_Hant,high,1.0,9.2521e-06,0.0964842,1.42669
136088,6,cmn_Hant,high,1.0,5.76955e-06,0.0949469,1.14487
31483,6,cmn_Hant,high,1.0,8.04688e-06,0.0909593,1.41134
151244,6,cmn_Hant,high,1.0,5.76584e-06,0.0921366,1.17941
24753,6,cmn_Hant,high,1.0,5.66031e-06,0.0945302,1.13898
12386,6,cmn_Hant,high,1.0,8.87429e-06,0.089283,1.50995
9566,6,cmn_Hant,high,1.0,1.01457e-05,0.0933751,1.54374
20642,6,cmn_Hant,high,1.0,8.69096e-06,0.0890149,1.49877
7722,6,cmn_Hant,high,1.0,9.76747e-06,0.0942789,1.50017
21783,6,cmn_Hant,high,1.0,5.82215e-06,0.0923205,1.18279
18898,6,cmn_Hant,high,1.0,6.89879e-06,0.0940853,1.26337
87907,6,cmn_Hant,high,1.0,4.87951e-06,0.0927963,1.07726
4406,6,cmn_Hant,high,1.0,8.86881e-06,0.0936388,1.43927
193816,6,cmn_Hant,high,1.0,5.56932e-06,0.0941079,1.13486
11925,6,cmn_Hant,high,1.0,6.15738e-06,0.093822,1.1969
57332,6,cmn_Hant,high,1.0,6.09735e-06,0.0907696,1.2311
17660,6,cmn_Hant,high,1.0,7.90804e-06,0.0927681,1.37183
9047,6,cmn_Hant,high,1.0,9.43323e-06,0.0930703,1.49343
76394,6,cmn_Hant,high,1.0,5.77916e-06,0.09797,1.11046
151176,6,cmn_Hant,high,1.0,6.10899e-06,0.087572,1.27727
29439,6,cmn_Hant,high,1.0,6.6568e-06,0.0887482,1.31564
126860,6,cmn_Hant,high,1.0,6.61986e-06,0.0928475,1.25406
2336,6,cmn_Hant,high,1.0,9.00521e-06,0.0896825,1.51427
12258,6,cmn_Hant,high,1.0,7.1658e-06,0.0924865,1.30984
35653,6,cmn_Hant,high,1.0,6.95458e-06,0.0909609,1.31204
82308,6,cmn_Hant,high,1.0,7.16073e-06,0.0887731,1.36415
42405,6,cmn_Hant,high,1.0,6.95023e-06,0.0875828,1.36221
17340,6,cmn_Hant,high,1.0,7.1205e-06,0.0929482,1.29921
26905,6,cmn_Hant,high,1.0,7.03209e-06,0.0944137,1.27108
7656,6,cmn_Hant,high,1.0,9.47278e-06,0.0929465,1.49855
121149,6,cmn_Hant,high,1.0,4.72079e-06,0.0934315,1.05239
16544,6,cmn_Hant,high,1.0,1.05769e-05,0.0940244,1.56532
48890,6,cmn_Hant,high,1.0,9.19888e-06,0.0931145,1.47406
51527,6,cmn_Hant,high,1.0,4.7902e-06,0.0917276,1.0798
60513,6,cmn_Hant,high,1.0,5.68624e-06,0.0915272,1.17904
15750,6,cmn_Hant,high,1.0,7.10879e-06,0.0949364,1.27095
53127,6,cmn_Hant,high,1.0,7.2785e-06,0.0925709,1.3189
22217,6,cmn_Hant,high,1.0,6.8349e-06,0.0934165,1.26651
12543,6,cmn_Hant,high,1.0,7.5211e-06,0.0922799,1.34493
27655,6,cmn_Hant,high,1.0,8.74924e-06,0.0907432,1.47515
238825,6,cmn_Hant,high,1.0,4.03196e-06,0.0916369,0.991637
237288,6,cmn_Hant,high,1.0,5.7288e-06,0.0935104,1.15834
70098,6,swh_Latn,low,0.807,8.99878e-06,0.0906767,1.49713
5333,6,cmn_Hant,high,1.0,7.49085e-06,0.0920211,1.34599
20667,6,cmn_Hant,high,1.0,7.99426e-06,0.0906349,1.41175
14203,6,cmn_Hant,high,1.0,7.25851e-06,0.0910978,1.33838
126866,6,cmn_Hant,high,1.0,6.59014e-06,0.0924527,1.25659
15021,6,cmn_Hant,high,1.0,8.66724e-06,0.0931745,1.42991
219532,6,cmn_Hant,high,1.0,4.96575e-06,0.0915261,1.10182
39898,6,cmn_Hant,high,1.0,5.92362e-06,0.0909063,1.21161
98150,6,cmn_Hant,high,1.0,6.03941e-06,0.0986852,1.12696
9693,6,cmn_Hant,high,1.0,7.51386e-06,0.0910606,1.36228
31249,6,cmn_Hant,high,1.0,6.88434e-06,0.095193,1.24736
72324,6,cmn_Hant,high,1.0,4.91744e-06,0.0922525,1.08782
38993,6,cmn_Hant,high,1.0,5.91258e-06,0.0938679,1.17229
20706,6,cmn_Hant,high,1.0,7.94103e-06,0.0946925,1.34675
115633,6,cmn_Hant,high,1.0,5.43727e-06,0.0914251,1.15422
39942,6,cmn_Hant,high,1.0,6.62874e-06,0.0904876,1.28763
2140,6,cmn_Hant,high,1.0,9.96682e-06,0.0952868,1.49938
11097,6,cmn_Hant,high,1.0,8.40828e-06,0.0927567,1.41473
90923,6,cmn_Hant,high,1.0,5.87588e-06,0.0907006,1.20946
28770,6,cmn_Hant,high,1.0,7.26675e-06,0.094957,1.28472
246793,6,cmn_Hant,high,1.0,4.60535e-06,0.091563,1.06066
143692,6,cmn_Hant,high,1.0,6.18742e-06,0.0941257,1.19595
55032,6,cmn_Hant,high,1.0,7.82285e-06,0.0960713,1.31751
17120,6,cmn_Hant,high,1.0,9.22602e-06,0.0909882,1.51073
19426,6,cmn_Hant,high,1.0,8.81314e-06,0.0919704,1.46077
177052,6,cmn_Hant,high,1.0,6.25015e-06,0.0924413,1.2239
4638,6,cmn_Hant,high,1.0,8.99104e-06,0.0886844,1.53011
27230,6,cmn_Hant,high,1.0,7.07505e-06,0.0925803,1.3002
33775,6,cmn_Hant,high,1.0,9.04813e-06,0.0900403,1.51185
25936,6,cmn_Hant,high,1.0,7.18632e-06,0.093859,1.29254
8532,6,cmn_Hant,high,1.0,9.099e-06,0.0943437,1.44694
43687,6,cmn_Hant,high,1.0,7.27514e-06,0.0916278,1.33217
146991,6,cmn_Hant,high,1.0,3.61126e-06,0.0916391,0.938455
56969,6,cmn_Hant,high,1.0,6.07864e-06,0.0883218,1.26328
152790,6,cmn_Hant,high,1.0,5.69212e-06,0.100523,1.07408
